Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Age_Class,Fare_Class,relatives,Last_Name,Pronoun
,2,Ernest Wilfred,1,22.0,2,0,759,31.5,2,2.0,1.0,2,373,12
,3,Johan Samuel,1,26.0,0,0,452,7.775,2,2.0,1.0,0,21,12
,3,Neshan,1,25.0,0,0,248,7.2292,0,2.0,1.0,0,416,12
,2,Israel,1,26.0,0,0,200,13.0,2,2.0,1.0,0,564,12
,1,Alfred G,1,33.0,0,0,56,26.55,2,2.0,1.0,0,689,12
,1,Emilie,0,39.0,0,0,187,211.3375,2,2.0,3.0,0,417,9
,3,Ali,1,23.0,0,0,878,7.05,2,2.0,1.0,0,36,12
,2,Ruth Elizabeth,0,12.0,2,1,146,39.0,2,1.0,1.0,3,66,9
,1,"George (Mr George Thorne"")""",1,46.0,0,0,806,79.2,0,3.0,1.0,0,683,12
,2,Charles Valentine,1,29.0,1,0,128,26.0,2,2.0,1.0,1,151,12
,2,Ingvar,1,21.0,0,0,163,13.0,2,2.0,1.0,0,238,12
,2,John Morgan (Elizabeth Agnes Mary White),0,48.0,0,2,763,36.75,2,3.0,1.0,2,195,13
,1,William Crothers,1,39.0,0,0,804,29.7,0,2.0,1.0,0,225,12
,3,Tannous,1,39.0,0,0,279,7.225,0,2.0,1.0,0,788,12
,3,"Said (Waika Mary"" Mowad)""",0,19.0,1,1,247,15.7417,0,1.0,1.0,2,555,13
,3,Ivan,1,27.0,0,0,512,7.8958,2,2.0,1.0,0,169,12
,1,John Edward,1,30.0,0,0,3,26.0,2,2.0,1.0,0,478,12
,2,Jose Joaquim,1,32.0,0,0,197,13.0,2,2.0,1.0,0,868,12
,3,Joseph,1,39.0,0,2,270,7.2292,0,2.0,1.0,2,234,12
,2,Herbert,1,25.0,0,0,759,31.5,2,2.0,1.0,0,202,12
,3,Seman,1,25.0,0,0,230,7.2292,0,2.0,1.0,0,74,8
,2,Joseph Charles,1,18.0,0,0,747,10.5,2,1.0,1.0,0,247,12
,3,Thure Edvin,1,32.0,0,0,563,7.5792,2,2.0,1.0,0,469,12
,3,John George,1,32.0,1,9,778,69.55,2,2.0,1.0,10,700,12
,1,James Warburton Martinez (Charlotte Wardle Drake),0,58.0,0,1,831,512.3292,0,3.0,6.0,1,127,13
,3,James William,1,58.0,1,1,736,14.5,2,3.0,1.0,2,873,8
,3,Karen Marie,0,16.0,0,0,483,7.65,2,1.0,1.0,0,2,9
,2,William Hull,1,26.0,0,0,170,13.0,2,2.0,1.0,0,89,12
,3,George Joseph (Shawneene Abi-Saab),0,38.0,0,0,283,7.2292,0,2.0,1.0,0,837,13
,2,Ralph,1,24.0,0,0,206,13.5,2,2.0,1.0,0,281,12
,2,Nellie,0,31.0,0,0,781,21.0,2,2.0,1.0,0,824,9
,1,Leo David (Blanche Strouse),0,45.0,0,1,835,63.3583,0,3.0,1.0,1,297,13
,2,Philip Joseph,1,25.0,0,0,785,10.5,2,2.0,1.0,0,766,12
,2,William,1,18.0,0,0,847,73.5,2,1.0,1.0,0,206,12
,2,Samuel,1,49.0,1,2,138,65.0,2,3.0,1.0,3,335,12
,3,"Elizabeth Gladys Millvina""""",0,0.17,1,2,750,20.575,2,1.0,1.0,3,199,9
,1,Henry Forbes,1,50.0,0,0,29,26.0,2,3.0,1.0,0,387,12
,1,John Murray (Caroline Lane Lamson),0,59.0,2,0,76,51.4792,2,3.0,1.0,2,104,13
,3,Edward,1,59.0,0,0,83,7.8792,2,3.0,1.0,0,460,12
,3,Patrick,1,59.0,0,0,618,7.75,1,3.0,1.0,0,588,12
,3,Edvard Bengtsson (Elin Gerda Persson),0,30.0,1,0,542,15.55,2,2.0,1.0,1,451,13
,3,William Henry,1,14.5,8,2,778,69.55,2,1.0,1.0,10,700,8
,2,Albert (Antoinette Magnin),0,24.0,1,1,841,37.0042,0,2.0,1.0,2,484,13
,2,John James (Florence Louise Long),0,31.0,0,0,776,21.0,2,2.0,1.0,0,827,13
,3,Ivan,1,27.0,0,0,347,8.6625,2,2.0,1.0,0,773,12
,1,George Achilles (Dorothy Annan),0,25.0,1,0,74,55.4417,0,2.0,1.0,1,312,13
,3,John (Annie Bullen),0,25.0,1,9,778,69.55,2,2.0,1.0,10,700,13
,3,Joseph,1,25.0,1,0,284,14.4583,0,2.0,1.0,1,125,12
,3,"Susanna Juhantytar Sanni""""",0,22.0,0,0,335,39.6875,2,2.0,1.0,0,668,9
,1,Leonard (Pauline C Boeson),0,45.0,0,1,23,59.4,0,3.0,1.0,1,278,13
,2,Emilio,1,29.0,0,0,861,13.8583,0,2.0,1.0,0,607,12
,2,Edgar,1,21.0,1,0,301,11.5,2,2.0,1.0,1,281,12
,1,Helen Alice,0,31.0,0,0,105,134.5,0,2.0,2.0,0,852,9
,1,Joseph Bruce,1,49.0,0,0,19,0.0,2,3.0,0.0,0,366,12
,2,William H,1,44.0,0,0,214,13.0,2,3.0,1.0,0,311,12
,1,Washington (Ruth Vidaver),0,54.0,1,1,398,81.8583,2,3.0,1.0,2,211,13
,1,Grace Scott,0,45.0,0,0,824,262.375,0,3.0,3.0,0,92,9
,3,Maria,0,22.0,2,0,364,8.6625,2,2.0,1.0,2,409,9
,2,"Henry Harry""""",1,21.0,0,0,322,11.5,2,2.0,1.0,0,174,12
,1,William Edward,1,55.0,0,0,685,50.0,2,3.0,1.0,0,340,12
,3,Carl Edgar,1,5.0,4,2,454,31.3875,2,1.0,1.0,6,33,8
,3,Patrick,1,5.0,0,0,607,7.75,1,1.0,1.0,0,584,12
,3,Joseph,1,26.0,0,0,375,7.8792,1,2.0,1.0,0,253,12
,3,Samuel (Emma),0,26.0,0,0,587,14.5,2,2.0,1.0,0,672,13
,3,Neal (Eileen O'Leary),0,19.0,1,0,655,16.1,2,1.0,1.0,1,512,13
,2,"Edwin Frederick""""",1,19.0,0,0,864,12.875,2,1.0,1.0,0,839,12
,2,Kate,0,24.0,1,2,138,65.0,2,2.0,1.0,3,335,9
,3,Ernst Axel Algot,1,24.0,0,0,543,7.775,2,2.0,1.0,0,29,12
,2,John,1,57.0,0,0,195,13.0,2,3.0,1.0,0,31,12
,3,Patrick,1,21.0,0,0,600,7.75,1,2.0,1.0,0,122,12
,3,Paul Folke,1,6.0,3,1,541,21.075,2,1.0,1.0,4,608,8
,1,Vivian Ponsonby,1,23.0,0,0,86,93.5,2,2.0,1.0,0,619,12
,1,Ernest H (Elizabeth Lindsey James),0,51.0,0,1,809,39.4,2,3.0,1.0,1,455,13
,3,Eugene Joseph,1,13.0,0,2,753,20.25,2,1.0,1.0,2,1,8
,2,William,1,47.0,0,0,757,10.5,2,3.0,1.0,0,280,12
,3,Anton,1,29.0,3,1,365,22.025,2,2.0,1.0,4,410,12
,1,Lucien Philip (Mary Eloise Hughes),0,18.0,1,0,98,60.0,2,1.0,1.0,1,747,13
,3,Patrick,1,24.0,0,0,645,7.25,1,2.0,1.0,0,156,12
,1,Maxmillian (Margaretha Emerentia Stehli),0,48.0,1,1,96,79.2,0,3.0,1.0,2,263,13
,3,Edvard A,1,22.0,0,0,442,7.775,2,2.0,1.0,0,430,12
,3,Thomas Henry,1,31.0,0,0,132,7.7333,1,2.0,1.0,0,164,12
,1,Caroline,0,30.0,0,0,626,164.8667,2,2.0,2.0,0,86,9
,2,Harry,1,38.0,1,0,313,21.0,2,2.0,1.0,1,269,12
,1,Dorothy Winifred,0,22.0,0,1,23,59.4,0,2.0,1.0,1,278,9
,1,Jose Pedro,1,17.0,0,0,35,47.1,2,1.0,1.0,0,130,12
,1,Isaac Gerald,1,43.0,1,0,116,27.7208,0,3.0,1.0,1,261,12
,2,"Alfred (Baron von Drachstedt"")""",1,20.0,0,0,865,13.8625,0,2.0,1.0,0,577,12
,2,William Jeffery,1,23.0,1,0,315,10.5,2,2.0,1.0,1,827,12
,1,George Dunton,1,50.0,1,1,37,211.5,0,3.0,3.0,2,843,12
,3,"Johanna Hannah""""",0,50.0,0,0,394,7.7208,1,3.0,1.0,0,671,9
,3,Treasteall,0,3.0,1,1,883,13.775,2,1.0,1.0,2,620,9
,3,Hannah,0,3.0,0,0,605,7.75,1,1.0,1.0,0,561,9
,1,William Edward (Lillian E Thorpe),0,37.0,1,0,120,90.0,1,2.0,1.0,1,525,13
,3,Jenny Lovisa,0,28.0,0,0,462,7.775,2,2.0,1.0,0,333,9
,3,Woolf,1,28.0,0,0,711,8.05,2,2.0,1.0,0,753,12
,1,Fermina,0,39.0,0,0,834,108.9,0,2.0,2.0,0,593,3
,3,Simon Sivertsen,1,38.5,0,0,872,7.25,2,2.0,1.0,0,699,12
,3,Frederick,1,38.5,0,0,579,8.05,2,2.0,1.0,0,827,12
,3,Michael J,1,38.5,1,1,262,22.3583,0,2.0,1.0,2,634,8
